,PC0,PC1,PC2,char
64,0.20700485430839632,2.0678125079475316,0.7569440172469091,1
65,0.20502852162223106,2.252655665956201,0.4021030125175153,1
66,0.2057782404636342,2.191266547700213,0.264519183532013,1
67,0.20614655329118198,2.1556203704163797,0.24221229235058855,1
68,0.20638743066850918,2.1300999745524205,0.26458457685962994,1
69,0.20586397371405987,2.1793412752373738,0.2895472675531537,1
70,0.2064164943855729,2.124026536010793,0.273825793154918,1
71,0.20681548124351867,2.0850676278378324,0.2902046515884319,1
72,0.20687312992945003,2.074293040364686,0.34761888272669594,1
73,0.20674664977785942,2.087683304167799,0.3259294034534154,1
74,0.2072476402128284,2.0511375088746444,0.29080202533889227,1
75,0.20719212278032212,2.0504463173878476,0.2959403897350833,1
76,0.20594073431179405,2.1664831886665894,0.27273260026536805,1
77,0.20602956396356298,2.1586883230356024,0.2317124089445762,1
78,0.2058398009831646,2.1724098180346516,0.2545399117929201,1
79,0.2061415683540572,2.141652424966125,0.24825357178018764,1
80,0.20608457231979374,2.1454633250161574,0.24709075532699118,1
81,0.20569176265124034,2.1978325609903266,0.2949519555483488,1
82,0.2059876451982827,2.157015728255786,0.29685015821539323,1
83,0.20675322283399308,2.1032477909003737,0.18413663516591208,1
84,0.20570577351072045,2.1930388066578446,0.3072223917133879,1
85,0.20613177222525556,2.1408004342242744,0.32978402773571697,1
86,0.20589375886804953,2.1673142599343294,0.3034904127137324,1
87,0.2064868819200148,2.114078173545145,0.14922826697698197,1
88,0.20632549658745003,2.122586561211054,0.1588371629613214,1
89,0.2067212524439168,2.082013856633019,0.1902337550461811,1
90,0.20675874046528972,2.0833104678446164,0.19820298126353658,1
91,0.2067551291238451,2.0864852808309133,0.18368871032693507,1
92,0.20703961701617954,2.054080738694836,0.18349885066914223,1
93,0.20680627928284007,2.0750160418182184,0.20335995166995882,1
94,0.20696944302496714,2.063259837158474,0.18836900384761723,1
95,0.20702153476162688,2.0532523643629745,0.15736194801740386,1
96,0.20667840309691451,2.078899013093528,0.14518071210050254,1
97,0.20689308616171573,2.0625113223249767,0.15173162803287155,1
98,0.20724778733173058,2.040761338191617,0.13718019756418384,1
99,0.20674891100143092,2.0886564305837716,0.1260883080644317,1
100,0.20709088499737016,2.0550242420306146,0.1469704588030871,1
101,0.20716578373425654,2.0442319390415165,0.13793743246973741,1
102,0.20709429669176463,2.0450535372111243,0.15934298776439104,1
103,0.20664089047458803,2.090253399837584,0.13702631033557464,1
104,0.2070019531911555,2.056054076810797,0.15215201283310578,1
105,0.20650625975220882,2.105272848042849,0.14030561794476556,1
106,0.20653000440728425,2.1036801110257715,0.15187766410951517,1
107,0.20723944362307256,2.028712207446672,0.17076832218129745,1
108,0.20722994654391697,2.0340478233447787,0.16854425283086474,1
109,0.2070848476108881,2.0423761185956852,0.1267915571228099,1
110,0.20764764165644276,1.9908480563540925,0.16379141381545642,1
111,0.2072649662550572,2.0278315423075424,0.13191467657985503,1
112,0.2073572238910423,2.0156634050546773,0.12429101691213175,1
113,0.20760943317342828,1.9972536646415842,0.15933758807822135,1
114,0.2071004153006045,2.041301616822909,0.1375558847203546,1
115,0.20701139737646415,2.048537100191956,0.14679480832396388,1
116,0.2074781333206544,2.0075331704722315,0.14915003199672208,1
117,0.2077757271418435,1.9802190774057868,0.15629848226580453,1
118,0.20780581224488068,1.97408762325362,0.1323728143626601,1
119,0.20800448617937642,1.9583569987643008,0.1648688885474712,1
120,0.20797191836355478,1.9586123959664075,0.14798874331363743,1
121,0.20772589843325354,1.9787356360222677,0.16009579711382962,1
122,0.2079986732129821,1.9552112426157475,0.14790296805899458,1
123,0.20770718440140779,1.980903486870098,0.14689828890725123,1
124,0.20770685034658226,1.9826642935347494,0.1493223834188833,1
125,0.20799466485289533,1.9544664713156445,0.16855619477741746,1
126,0.20763047017762423,1.9880397287467524,0.1631414611298971,1
127,0.20769883147326318,1.983132628332036,0.18076890671752494,1
128,0.20781757946953502,1.9731212686072013,0.14193681140747813,1
129,0.2080288386220314,1.9528048504623434,0.14579002190727303,1
130,0.2082969560442587,1.9265828869729669,0.16319086188122583,1
131,0.20822321510286232,1.9332820443437082,0.159439710878149,1
132,0.20827127633249257,2.016693409204358,-0.12881034793510732,1
133,0.20820289091980804,2.0208495280856242,-0.12688381632711546,1
134,0.2083450484430688,2.0094061172687616,-0.15264351113006108,1
135,0.2081306977122729,2.0233378223744927,-0.11192853998308319,1
136,0.20805578506766445,2.0349579520633307,-0.12833445913950078,1
137,0.20806490615959386,2.0394640864041853,-0.1634449832762796,1
138,0.20822650054990977,2.0256924940110235,-0.15387378035686902,1
139,0.20809130508035595,2.0756876976374734,-0.25734039126345837,1
140,0.20937897576855158,1.9328149331138156,-0.20899276504692751,1
141,0.20926605300000212,1.9517812803656633,-0.23065172478862145,1
142,0.20897734593103295,1.9916617376457164,-0.3009014572484464,1
143,0.20897817346302058,1.9961930563703116,-0.3162445029017944,1
144,0.2094560163461476,1.9343624363214,-0.23063280411102544,1
145,0.2094205075638974,1.9415640206815403,-0.2707133318204434,1
146,0.20940732316699776,1.9240030389692935,-0.18331603001570493,1
147,0.20830118426271674,1.9994144329007093,-0.07409373146175026,1
148,0.20776917434482262,2.0559135874068,-0.10869650853665389,1
149,0.20772606674703184,2.0446201534586126,-0.04100727471412305,1
150,0.20732742772158347,2.0982360576175227,-0.09901764032682032,1
151,0.20759014898626452,2.060506687483198,-0.08136925059077135,1
152,0.207593559075653,2.071945129833868,-0.11531023133519298,1
153,0.20787690759510022,2.050195388689931,-0.12659517229533318,1
154,0.20835987794007835,2.0054698339935797,-0.12465216353297232,1
155,0.21095739422684784,1.7914929385471716,-0.2941230316688628,1
156,0.2108006025286576,1.8024786262713255,-0.2681355827835918,1
157,0.210618261940759,1.822938970702039,-0.2929373600521634,1
158,0.21059871380302167,1.8293865759091115,-0.30176456494461906,1
159,0.21062675488452484,1.8258329109214118,-0.3071951440662003,1
160,0.21063119693451637,1.8220011260223123,-0.2779972360439425,1
161,0.21040789583375824,1.8427429588415183,-0.2683941831068411,1
162,0.21040578491300957,1.844918736009742,-0.2758157760283352,1
163,0.2105026555233443,1.8333833672708528,-0.27499884715295847,1
164,0.20963155285073876,1.931569343691695,-0.3257784762925858,1
165,0.20717186668600007,2.0945321188767836,-0.006416996431429458,1
166,0.2067460566861884,2.109719085927404,0.055073731642529274,1
167,0.20738726897339707,2.062370474538854,0.03961068539190318,1
168,0.20737102226434534,2.0648421695516355,0.034614195831248716,1
169,0.20746659621245717,2.062548195496066,0.027393077242874198,1
170,0.2077294232245747,2.0436461311414384,-0.011697790216967884,1
171,0.2077920850847918,2.03199011913099,-0.011826884517704372,1
172,0.20770833735241445,2.0390409183547495,-0.004534898220940843,1
173,0.20779247126788244,2.0391527114830135,-0.02320511073539664,1
174,0.20774232544928178,2.0469184172776753,-0.03105921290570341,1
175,0.20780758472239905,2.0308761892483096,-0.005276837686756811,1
176,0.20764863616103976,2.0528983247165855,-0.027492638146810702,1
177,0.207561092633388,2.0578977517814483,-0.016854866881432645,1
178,0.2074346874503736,2.0532781656946093,0.02841143591566033,1
179,0.20740623756613927,2.057506819578578,0.008923100030645373,1
180,0.20761030642117556,2.039443140900993,0.022070065918158847,1
181,0.20758181470483666,2.042662944469793,0.003303213859032521,1
182,0.20736820606510273,2.056748581998784,0.03313261214491123,1
183,0.20732653149339036,2.0776581504391696,-0.00256170876043768,1
184,0.2133028388909164,1.523260522940079,0.013668643659883952,1
185,0.20724687949496118,2.1011135248650548,-0.05758828940094868,1
186,0.20663606880406574,2.1607465081420307,-0.21542030041545285,1
187,0.20755035817669534,2.0685589931502166,-0.03419885510585418,1
188,0.20726482296616586,2.0987716863175256,-0.08118332797785446,1
189,0.2088599457662956,1.9755067225010692,-0.1840931486905846,1
190,0.20872185111819908,1.9766012943327707,-0.1213261532181047,1
191,0.2086411548531897,1.9886926076538198,-0.14710206674470255,1
192,0.20861513611984472,1.9849762594298241,-0.13110072290650254,1
193,0.2069945982192302,2.1082364838871746,-0.041044851085395094,1
194,0.20765224381266062,2.045945135903792,-0.03169603433508913,1
195,0.20809705385878688,2.0238424394148606,-0.090177925819868,1
196,0.2079002568012049,2.040235650616695,-0.09301558591801609,1
197,0.207803428789746,2.0500593682600528,-0.10452652241569886,1
198,0.2077951189517404,2.050855550265228,-0.09870565980845612,1
199,0.20774461615575138,2.0566164702585246,-0.10158030483257388,1
200,0.20817345841331272,2.0243691753397774,-0.1281823472178069,1
201,0.20994834981367272,1.894465529377989,-0.27028163060960053,1
202,0.20945644570265157,1.9460704698263414,-0.3022128631053197,1
203,0.2101535917875942,1.8745676209213165,-0.25289974183488656,1
204,0.20955096286909097,1.9316530480205754,-0.29261923764234543,1
205,0.20966431736194138,1.922797762425792,-0.27067727522677765,1
206,0.2069565256646687,2.0877058256659575,0.0683986866017989,1
207,0.20685339964366506,2.100050079911838,0.04076019978991619,1
208,0.20692473004358375,2.089304673620603,0.06356889717720703,1
209,0.20681830889866665,2.0997009615610662,0.06111232759661927,1
210,0.20704906431612569,2.093870378524466,0.017907786539886016,1
211,0.20670535239564944,2.1122303359392944,0.05163550260875034,1
212,0.20850567851915813,1.9174277913108555,0.18089371720683164,1
213,0.20780171474489806,1.9869294779444298,0.17329019799718526,1
214,0.20851807156773833,1.9167307836665095,0.20512329351086545,1
215,0.20841489958294884,1.9233907026547767,0.1900564142741742,1
216,0.20792783735504958,1.9746838117873102,0.14250445865901612,1
217,0.20816697469221507,1.9555089517342479,0.14688204073392583,1
218,0.20789288881650952,1.9803721331074755,0.1429774910248176,1
219,0.20820029228245968,1.943195741988079,0.1696959210831256,1
220,0.20805296397660694,1.9611226486899551,0.15404262142309502,1
221,0.20841013716373885,1.9489337425683038,0.08001604262551452,1
222,0.2082235024809511,1.9559193115397993,0.11438767921312423,1
223,0.20840964242917706,1.9329158468069274,0.14011482306890474,1
224,0.20813843290203568,1.9561044126203113,0.15038634925498864,1
225,0.20810126200969367,1.9598058399298686,0.1770234249475654,1
226,0.20825042831621923,1.9570286716424325,0.09946584354973005,1
227,0.2079959645610705,1.9750664290252964,0.11362768777764423,1
228,0.20840859908488216,1.9370245791290486,0.1253321081723953,1
229,0.207938366814548,1.9761036965693282,0.13500921552054276,1
230,0.20699234949233544,2.0444202827759406,0.18712449936221776,1
231,0.2073561944129115,2.0329760066596574,0.13969478377855415,1
232,0.20744649058947479,2.0189288737350672,0.15991942523665148,1
233,0.20691086438988252,2.0739356641159077,0.10945311399645005,1
234,0.20741624402732242,2.0284776641174598,0.13290716815772674,1
235,0.2073911109576701,2.026726600143187,0.14028734987423297,1
236,0.20737616795250607,2.027309811350912,0.1574690927429678,1
237,0.2074022753744256,2.030895932306209,0.14632242876834226,1
238,0.20726036177064636,2.035889373753805,0.1585100264300641,1
239,0.2071117452237004,2.04749739080978,0.16141899421643247,1
240,0.20784925296375795,1.9753042620583436,0.1845041157699541,1
241,0.20772413410971116,1.99122371252153,0.18841196426241147,1
242,0.20797701591402262,1.9635996501671977,0.19782219605323706,1
243,0.207834800407394,1.9746838976405778,0.19785592302327826,1
244,0.20768484139599375,1.9841479377751177,0.19880529720006176,1
245,0.20775766148708366,1.9770108493463279,0.2103773177077144,1
246,0.207978635084771,1.956526912142121,0.2105114065409921,1
247,0.20774781846802784,1.984550651642966,0.2148630566316558,1
248,0.2077470588179117,1.9812759329874414,0.21266302373356905,1
249,0.20796792456803703,1.9637308566367444,0.1718039085153061,1
250,0.20805631711657777,1.967891580045774,0.14572009082595316,1
251,0.2083088435198693,1.9533363736078675,0.06200345002340166,1
252,0.20840433500724287,1.94449232408267,0.07378121036663929,1
253,0.2084152086372202,1.945759373401103,0.06177183998470587,1
254,0.2080213825943781,1.9657280381087283,0.11567421545647937,1
255,0.20818754694116068,1.9616309344315856,0.0754349154637405,1
256,0.2087073295989061,1.9148534449587793,0.07964736192447919,1
257,0.20842813826545353,1.93839320564666,0.0786246179572202,1
258,0.20829300891031438,1.9405759435094163,0.13375076575711867,1
259,0.2073551034914329,2.016155546991111,0.21571725186049964,1
260,0.20736775171671495,2.005292238154922,0.2252414700963526,1
261,0.2073609577458927,1.9889956571071445,0.2795370270691914,1
262,0.207080962931445,2.013330044075287,0.32321574704958594,1
263,0.20715014075198288,2.0205581599011246,0.31467506067093537,1
264,0.20746629885826268,1.9851900807008096,0.3225449278997471,1
265,0.20762797614342526,1.9643465033774552,0.2858030844046251,1
266,0.207702529248234,1.9553527944201798,0.2978406012050141,1
267,0.20736638956974943,1.9914375081575568,0.2933649425656111,1
268,0.20751543410710355,1.9736715172463368,0.2934060808880356,1
269,0.20718673771712423,2.0182135122255387,0.3106041135201329,1
270,0.20645855684089948,2.051006098579538,0.3655771427766403,1
271,0.2054829893624564,2.1076185083331267,0.4346991104678138,1
272,0.20581419485158467,2.079627538211063,0.43488006794238143,1
273,0.20608651374842493,2.059207174102409,0.40036536531852984,1
274,0.20561026822277081,2.0986572745101255,0.4342982133690968,1
275,0.20573805992783417,2.0918894867085815,0.41353924164270667,1
276,0.20562242685013887,2.098871181343724,0.4257768610345354,1
277,0.2064736328526266,2.0298336003746944,0.378454331704507,1
278,0.20612994348618494,2.0607315609100785,0.38477568327987294,1
279,0.2077033437897319,2.0000743920465935,0.19901176014072738,1
280,0.20787896223763977,1.99561443160058,0.12075849373806102,1
281,0.20817892041991928,1.9855320357059223,0.068555786940238,1
282,0.20780248287702024,2.0015386137848217,0.10224350995316618,1
283,0.20822322719196898,1.9704961156320069,0.09729551352380718,1
284,0.2080295263991786,1.9761414978709197,0.10972688835735872,1
285,0.2077449699907285,2.007821208238588,0.10284028734720213,1
286,0.20795620447497595,1.989659159249716,0.11951948337872395,1
287,0.20880318098321352,1.909538061063499,0.11230774564676518,1
288,0.2076624806844819,2.017846882735,0.08412754151610324,1
289,0.20864178445676174,1.9178873574421962,0.07434504494694008,1
290,0.20848647371916204,1.9304196103028632,0.10372136716304983,1
291,0.20765038728154703,2.0159043681497257,0.06620005005862876,1
292,0.20858793410731935,1.921059931597362,0.06777246731407366,1
293,0.20866392575925627,1.9237617839739622,0.0741749034812206,1
294,0.20725459404740848,2.05364066958428,0.07342249386364681,1
295,0.20826070538592695,1.9479343334563808,0.13968675257825705,1
296,0.2077763626269332,1.9780774839279696,0.191542698249762,1
297,0.20666272326175136,2.0479880845673346,0.2525060070785146,1
298,0.2060575115853501,2.08394941627049,0.3548775544658107,1
299,0.20614399144041728,2.0761420165613003,0.35083672142369254,1
300,0.20602354100180253,2.0873029136025942,0.336363471347434,1
301,0.20596404970167684,2.0865527726223525,0.37632310528627033,1
302,0.20518232314260604,2.208719628363992,0.15926755462857128,1
303,0.2064766068266228,2.0631502988252857,0.2673711278644958,1
304,0.20775784791449634,1.9745073803203372,0.24130763195684535,1
305,0.20882908162536273,1.8946020649766235,0.12061135086499879,1
306,0.20892147824084,1.8983243481285261,0.07640689282782948,1
307,0.20798459629158614,1.9708311534764238,0.1706694050175474,1
308,0.20715167219467,2.0580847958283996,0.12836717914731213,1
309,0.20740585433706107,2.0211618315201787,0.17277817984761004,1
310,0.20725263401628638,2.03437408619203,0.20343440954888276,1
311,0.20717519158621453,2.0444240733554544,0.15871916556265342,1
312,0.20767080693793563,1.9955064925845416,0.15749992964885248,1
313,0.20747042134163488,2.0259260572730833,0.14496659002544088,1
314,0.20774314650095144,1.9962148340220933,0.1404469064332472,1
315,0.20777010656183054,1.9907691788041648,0.1506750987146732,1
316,0.2077523940416372,1.9931901509344927,0.15867292484905776,1
317,0.2078526996078112,1.9825010476786518,0.15217672393442327,1
318,0.20777458532788196,1.9878608632776569,0.15380652555957647,1
319,0.20783170582411464,1.9842079141328848,0.15301242245726124,1
320,0.20757046042825467,2.0099247727878957,0.1465620580007361,1
321,0.20988371359722113,1.8768068530103315,-0.22393514542541365,1
322,0.21068043320740074,1.7904869928568699,-0.17277149722116678,1
323,0.21056181348444386,1.8028071747304453,-0.1627317014403587,1
324,0.21014378106515022,1.8441892436720162,-0.18924793552564384,1
325,0.21019021725088344,1.8373186928191847,-0.17144625232733635,1
326,0.2101995110592341,1.834203787045334,-0.15138999672221123,1
327,0.2098753590137063,1.8683235529317936,-0.18490721617712327,1
328,0.21008623064413665,1.8450734773124007,-0.16374732032716136,1
329,0.21011933128029853,1.8458307915517997,-0.18002950609773183,1
330,0.21010647233968835,1.844468684284011,-0.16676745685222255,1
331,0.2100640810233965,1.8486427722895025,-0.16463160012203004,1
332,0.20624904763634627,2.127720012069689,0.1841605386421173,1
333,0.2060500091641772,2.156918760402063,0.13888273235077794,1
334,0.20605206041941496,2.1480756196368787,0.1630306240959131,1
335,0.20681694776485782,2.0683953833894844,0.17208908468902828,1
336,0.2059920395655113,2.163947028650175,0.12655743249234688,1
337,0.20598765250826148,2.1607571119656073,0.12312353168595147,1
338,0.20615152346667545,2.1425224318548945,0.12819697918136133,1
339,0.20625643315412193,2.127500488703788,0.14959015398919304,1
340,0.2078207926036963,1.9728276732606924,0.22438404017368394,1
341,0.20723134047456782,2.0229297420371193,0.2915035081489199,1
342,0.2066611967572558,2.06605546545865,0.3446025250338795,1
343,0.20690913998662921,2.0369052111345964,0.3540464155450282,1
344,0.2063191150407092,2.0865274475070623,0.31191173061931726,1
345,0.20562649984084858,2.1474299319217414,0.341644735354474,1
346,0.20595291742800867,2.119343590368797,0.3056753232743528,1
347,0.20637935376333233,2.089093912106315,0.35413297910045066,1
348,0.2062915113969982,2.08975226663916,0.33747839541465774,1
349,0.2063093286579952,2.0800730810613954,0.34617630816944084,1
350,0.2063194846285394,2.0879622268590325,0.34598102238171297,1
351,0.20767903984300695,1.9994457063749762,0.14271417907765216,1
352,0.207161253813278,2.048603318284645,0.15745862189685692,1
353,0.2071711726007987,2.0518895841448592,0.13484611826810874,1
354,0.20771752146710806,2.002643053108266,0.10610138376758284,1
355,0.20720901538633543,2.0535300729242545,0.11321060310190525,1
356,0.2081936739679991,1.9566625254830836,0.14428812884360306,1
357,0.20743093950241243,2.0316282728804675,0.09782232644235356,1
358,0.2074156411002032,2.04121566714754,0.026086865165044916,1
359,0.2060434304823645,2.1646648402241695,0.06187401367467249,1
360,0.20714175775391686,2.049506481942666,0.15868347409504438,1
361,0.20723032334352626,2.0470710288372933,0.13316330817692423,1
362,0.20688052412904603,2.0756592079538385,0.14568507346542423,1
363,0.20682693549204664,2.0805531721678676,0.16110061468173556,1
364,0.2069338999169073,2.0681014144416587,0.17213690157638603,1
365,0.20680762631835614,2.079510221824756,0.1666117003043205,1
366,0.20727929030404657,2.0368640668368623,0.13620950146746288,1
367,0.20760859861579695,2.0033537340356196,0.15317461360971518,1
368,0.20701004278719298,2.0665518013654465,0.15497271543904076,1
369,0.20706260682436614,2.0587943724880517,0.15726950851615226,1
370,0.20861054028575982,1.958845942025659,-0.06911528775922829,1
371,0.2091589915792152,1.9171268448664167,-0.09679159162278318,1
372,0.20850836741761056,1.969916248931497,-0.07710112491779833,1
373,0.20886485988272827,1.9460624574318357,-0.10236461595378614,1
374,0.20896540569242425,1.9352217592265475,-0.0912039971134054,1
375,0.20880985437683874,1.9526325564369793,-0.11076425880273005,1
376,0.20845935072192337,1.9714311705449306,-0.07432675804594946,1
377,0.20840159404347666,1.9780864564680138,-0.080311466645027,1
378,0.20869128000268877,1.9600677321854518,-0.09381621905767519,1
379,0.2088297132063973,1.9484260192061946,-0.09873296953016333,1
380,0.20862221948207776,1.9658881581204792,-0.08767750428438682,1
381,0.20738899270658426,2.008781972577412,0.22822706251049366,1
382,0.2072046096784229,2.0321342098891835,0.23272467803948663,1
383,0.20731353808605257,2.020180734186533,0.18371318158152827,1
384,0.20724484924182487,2.0218743313610976,0.20212426638352593,1
385,0.2074307252530401,2.012328483919259,0.20495851714364804,1
386,0.20732998449655504,2.0142644869413826,0.19363119835430326,1
387,0.2075635031293376,1.9995330526379111,0.2096863935055393,1
388,0.20740532071516232,2.0136001811982283,0.2141108428037686,1
389,0.2074286835115288,2.007744422081354,0.21722670357010132,1
390,0.2072919865217128,2.0132749051130583,0.2124206968296951,1
391,0.2076214874867694,1.9887236644655573,0.2139236541526273,1
392,0.20740580245569656,2.008472358300866,0.2192660243487687,1
393,0.206684361228823,2.0540680466945878,0.3136230348454605,1
394,0.20608107362946063,2.106116031194945,0.3260494838534344,1
395,0.20610477176502226,2.109277142097909,0.30914810115885594,1
396,0.20600154251079564,2.1130660867739053,0.3134339762622809,1
397,0.2059495457000281,2.110648417661494,0.33913697649197744,1
398,0.2063535083270815,2.0626484584225167,0.3873301494636371,1
399,0.20611347463896654,2.0934387409918673,0.36086982576531623,1
400,0.20567021821689696,2.1412885031234485,0.33883744441230806,1
401,0.20598593568505286,2.113631492753618,0.34953021515694277,1
402,0.2072795765028695,2.038621859673276,0.16172856048767217,1
403,0.20763417028958597,2.0033075001909095,0.16823312787233569,1
404,0.20740702262394842,2.0241038633357586,0.15999531021406066,1
405,0.20714393628285857,2.052888293493413,0.1523431952957916,1
406,0.20763079028162232,2.0065576037542345,0.16348182958173943,1
407,0.20772296243106167,1.9944926628353945,0.16877471834574798,1
408,0.207861507994984,1.9806139058394359,0.1828177608243023,1
409,0.20855536761170265,1.942219870635696,0.06628202521904647,1
410,0.2087630858696026,1.9142310526365873,0.1144641186211467,1
411,0.20826607944797604,1.9548565062549335,0.1309115747263131,1
412,0.20809145684434935,1.9695930314563117,0.1396262805195797,1
413,0.20857432555668695,1.9679441222907315,-0.04106052517339843,1
414,0.20879853375529528,1.9382979583114,-0.023245961237594964,1
415,0.2088137440626423,1.9424441143543385,-0.028551438520209364,1
416,0.20878616072368392,1.938052779434029,0.0017885857620786917,1
417,0.2085923401516659,1.9611572473245547,-0.0063819678119552544,1
418,0.2087882621739439,1.9432124731145253,-0.01762784478283363,1
419,0.20839226884285536,1.9758899083688817,0.02165151917065428,1
420,0.208544936464309,1.9647570092435696,0.024967835788356225,1
421,0.2087140830465206,1.9494938461696651,0.02331300286190997,1
422,0.20856752406861134,1.9584046454791335,0.026654180071717947,1
423,0.2084090759511329,1.9742001445565212,0.027975754805329104,1
424,0.2084155966677858,1.987218397932743,0.002746337264664594,1
425,0.20852358337408586,1.9685375508686438,0.017809994622185164,1
426,0.20885341805973937,1.9358773398355162,0.04639367465523698,1
427,0.20827034718155563,1.9833311476099544,0.038755087845963286,1
428,0.2087304368548119,1.9477932311137092,0.05466116346800103,1
429,0.20866687709482687,1.956380447183269,-0.010814764856233899,1
430,0.2083660278899586,1.9836517932013034,-0.03120011093379515,1
431,0.20815983329071083,2.0023469045429043,-0.03231048128853305,1
432,0.20854174469387443,1.964733665947872,0.014722575963961291,1
433,0.20866833684516733,1.9447503829760886,0.015096030982633558,1
434,0.20869548404371985,1.9468573330364043,0.014297398825508482,1
435,0.20872275484422734,1.9418137647302522,0.028662366596835173,1
436,0.20858156392159197,1.9571572560308175,0.014405916782481728,1
437,0.2086525912864802,1.9511565283259307,0.014536363711414299,1
438,0.20800554691768053,2.0154953660106405,-0.031190235897163097,1
439,0.20829330333698973,1.99059636842169,-0.02829856717386785,1
440,0.2081576667704618,2.0045892026734116,-0.037907224216079914,1
441,0.20806212725986628,2.012125182456568,-0.031151616824915213,1
442,0.20797150225987945,2.0234408929843504,-0.021644605798429473,1
443,0.20856186877151187,1.9678966202007406,-0.0407780861581941,1
444,0.20888762252536525,1.9309404540042057,-0.037829411489473205,1
445,0.2086393081195084,1.9599780712092736,-0.026906657430129245,1
446,0.20872016911485686,1.948990821546048,-0.023989907173489363,1
447,0.20882501971526105,1.9435476773045979,-0.041369093930225205,1
448,0.20875630175893375,1.9506527573115662,-0.04213012974975951,1
449,0.20858268140401026,1.9596199394717115,-0.03687333657241444,1
450,0.20875762126996003,1.9484393378038156,-0.04539730209277764,1
451,0.20882210558650505,1.937242473770892,-0.029238744759857528,1
